pybullet build time: Nov 28 2023 23:45:17
[train] phase=4 algo=ppo n_envs=8 steps=2,000,000 frame_stack=3 -> runs/phase4_descend_jitter2.5x
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
[train] warm-starting from runs/phase3_ppo_best/model.zip
[train] airspace-height anneal 0.0 -> 1.0 over 50% of training (Task 1b descend-only)
Logging to runs/phase4_descend_jitter2.5x/tb/PPO_2
--------------------------------------
| manipularl/             |          |
|    policy_gradient_loss | -0.0733    |
|    std                  | 5.81       |
|    value_loss           | 2.52       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 1         |
|    collision_rate       | 0.74      |
|    grasp_failure_rate   | 0.843     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 11.5      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 57.8      |
|    ep_rew_mean          | -10.1     |
| time/                   |           |
|    fps                  | 513       |
|    iterations           | 267       |
|    time_elapsed         | 2131      |
|    total_timesteps      | 1093632   |
| train/                  |           |
|    approx_kl            | 0.2001015 |
|    clip_fraction        | 0.475     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.4     |
|    explained_variance   | 0.536     |
|    learning_rate        | 0.0003    |
|    loss                 | 1.29      |
|    n_updates            | 16000     |
|    policy_gradient_loss | -0.0756   |
|    std                  | 5.82      |
|    value_loss           | 5.5       |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.84       |
|    grasp_failure_rate   | 0.82       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.5       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 39.6       |
|    ep_rew_mean          | -7.7       |
| time/                   |            |
|    fps                  | 513        |
|    iterations           | 268        |
|    time_elapsed         | 2138       |
|    total_timesteps      | 1097728    |
| train/                  |            |
|    approx_kl            | 0.24476555 |
|    clip_fraction        | 0.475      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.659      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.536      |
|    n_updates            | 16010      |
|    policy_gradient_loss | -0.0735    |
|    std                  | 5.83       |
|    value_loss           | 2.93       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.78       |
|    grasp_failure_rate   | 0.863      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.6       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 49.5       |
|    ep_rew_mean          | -8.91      |
| time/                   |            |
|    fps                  | 513        |
|    iterations           | 269        |
|    time_elapsed         | 2146       |
|    total_timesteps      | 1101824    |
| train/                  |            |
|    approx_kl            | 0.26145184 |
|    clip_fraction        | 0.534      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.432      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.845      |
|    n_updates            | 16020      |
|    policy_gradient_loss | -0.083     |
|    std                  | 5.85       |
|    value_loss           | 3.93       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.71       |
|    grasp_failure_rate   | 0.825      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.2       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 60.5       |
|    ep_rew_mean          | -9.99      |
| time/                   |            |
|    fps                  | 512        |
|    iterations           | 270        |
|    time_elapsed         | 2156       |
|    total_timesteps      | 1105920    |
| train/                  |            |
|    approx_kl            | 0.22976622 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.39       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.705      |
|    n_updates            | 16030      |
|    policy_gradient_loss | -0.0768    |
|    std                  | 5.87       |
|    value_loss           | 3.93       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 1         |
|    collision_rate       | 0.75      |
|    grasp_failure_rate   | 0.85      |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 10.7      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 54.7      |
|    ep_rew_mean          | -8.94     |
| time/                   |           |
|    fps                  | 511       |
|    iterations           | 271       |
|    time_elapsed         | 2169      |
|    total_timesteps      | 1110016   |
| train/                  |           |
|    approx_kl            | 0.2257089 |
|    clip_fraction        | 0.492     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.4     |
|    explained_variance   | 0.242     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.825     |
|    n_updates            | 16040     |
|    policy_gradient_loss | -0.0779   |
|    std                  | 5.89      |
|    value_loss           | 3.71      |
---------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 1         |
|    collision_rate       | 0.81      |
|    grasp_failure_rate   | 0.881     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 10.6      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 44.9      |
|    ep_rew_mean          | -8.18     |
| time/                   |           |
|    fps                  | 510       |
|    iterations           | 272       |
|    time_elapsed         | 2182      |
|    total_timesteps      | 1114112   |
| train/                  |           |
|    approx_kl            | 0.2085831 |
|    clip_fraction        | 0.481     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.4     |
|    explained_variance   | 0.483     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.734     |
|    n_updates            | 16050     |
|    policy_gradient_loss | -0.0666   |
|    std                  | 5.91      |
|    value_loss           | 3.44      |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.81       |
|    grasp_failure_rate   | 0.878      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.4       |
|    success_rate         | 0          |
| rollout/                |            |
